energy,sink_distance,neighbors,coverage_contribution,overlap_ratio,node_density,label
0.4929696617009984,150.38529504555424,7.0,0.0,1.0,0.5570423008216338,0
1.0823535114031206,80.95729452854499,8.0,0.06329113924050633,0.9367088607594937,0.6366197723675814,0
0.5846989049961601,83.46789760033083,8.0,0.0,1.0,0.6366197723675814,0
1.0795594788566576,77.34729911017479,8.0,0.1,0.9,0.6366197723675814,0
0.9819703240025659,91.19062614412613,10.0,0.0,1.0,0.7957747154594768,0
0.6182428412180705,120.29828331862836,8.0,0.05,0.95,0.6366197723675814,0
0.7717172696001124,58.58832461331302,7.0,0.05084745762711865,0.9491525423728814,0.5570423008216338,0
1.253773564249978,95.32159192230088,9.0,0.0,1.0,0.716197243913529,0
0.8910212325826367,92.30998821784952,6.0,0.02564102564102564,0.9743589743589743,0.477464829275686,0
0.6369268349290269,83.51392396167063,11.0,0.0,1.0,0.8753521870054244,0
0.5125328152884587,97.80045484833947,10.0,0.03571428571428571,0.9642857142857143,0.7957747154594768,0
1.3978372682645381,70.15680747757787,8.0,0.0,1.0,0.6366197723675814,0
1.4139822751052704,149.0210663137019,10.0,0.0,1.0,0.7957747154594768,0
1.4563439725071035,53.81585255315114,8.0,0.0,1.0,0.6366197723675814,0
0.7621172743223102,125.61724202837809,8.0,0.0,1.0,0.6366197723675814,0
0.503391296023311,123.40869110266827,8.0,0.0379746835443038,0.9620253164556962,0.6366197723675814,0
1.1352357560099675,56.66990578062949,10.0,0.013513513513513514,0.9864864864864865,0.7957747154594768,0
1.0380086720390036,140.4571948026717,10.0,0.0,1.0,0.7957747154594768,0
0.9219955828364841,144.55186825555825,3.0,0.6041666666666666,0.3958333333333333,0.238732414637843,1
1.1364188891943214,84.78459336478552,12.0,0.0,1.0,0.954929658551372,0
0.652310213117392,115.83437479496912,10.0,0.0,1.0,0.7957747154594768,0
1.3404867822961244,75.60739730476674,16.0,0.0,1.0,1.2732395447351628,0
0.9018195536246395,107.1546362304134,5.0,0.5063291139240507,0.4936708860759494,0.3978873577297384,1
1.142360252709244,90.08558890153344,10.0,0.1125,0.8875,0.7957747154594768,0
0.7055941882218429,67.79283046924938,12.0,0.0,1.0,0.954929658551372,0
0.9939361691954087,141.15120924623494,14.0,0.0,1.0,1.1140846016432675,0
0.951173561649092,113.37270541626992,6.0,0.0,1.0,0.477464829275686,0
0.3366002999268593,93.38890711056303,10.0,0.05063291139240506,0.9493670886075949,0.7957747154594768,0
0.7322287696935155,82.03149997849862,9.0,0.0,1.0,0.716197243913529,0
1.223992263718333,104.6466484762762,13.0,0.07692307692307693,0.9230769230769231,1.0345071300973196,0
0.4024169579925216,92.19971831963315,13.0,0.02564102564102564,0.9743589743589743,1.0345071300973196,0
0.3341690717737163,92.94770836809317,11.0,0.0,1.0,0.8753521870054244,0
1.300676235163292,87.84484156063694,17.0,0.0,1.0,1.3528170162811104,0
1.1658526341219655,63.637028330892434,14.0,0.0,1.0,1.1140846016432675,0
0.7225583448319369,99.53006086149239,13.0,0.25,0.75,1.0345071300973196,1
1.458579866894363,78.20212824064866,19.0,0.0,1.0,1.5119719593730057,0
1.0242581067494623,144.15036505502889,7.0,0.0,1.0,0.5570423008216338,0
1.122367594536214,124.50016416727883,13.0,0.0,1.0,1.0345071300973196,0
0.4654430850745273,145.16254285195035,6.0,0.0,1.0,0.477464829275686,0
0.9247984760219603,59.47300037764326,7.0,0.0,1.0,0.5570423008216338,0
0.9503541266755122,76.92266665217656,13.0,0.0641025641025641,0.9358974358974359,1.0345071300973196,0
0.7835973968325448,80.60213270309491,8.0,0.024691358024691357,0.9753086419753086,0.6366197723675814,0
0.7123578934710718,56.54456451229624,10.0,0.19696969696969696,0.803030303030303,0.7957747154594768,1
0.9457937390970688,76.27750773677352,11.0,0.0,1.0,0.8753521870054244,0
0.4234169917928994,146.5086471848345,8.0,0.0,1.0,0.6366197723675814,0
0.49147236107784487,64.1965715717233,9.0,0.4875,0.5125,0.716197243913529,1
0.4971637488242042,85.74018609110685,20.0,0.05,0.95,1.5915494309189535,0
1.1168133218116305,103.21980323453832,10.0,0.07692307692307693,0.9230769230769231,0.7957747154594768,0
0.5687239242023732,145.6762682930224,6.0,0.0,1.0,0.477464829275686,0
0.9001400565609519,138.16146681331244,9.0,0.22077922077922077,0.7792207792207793,0.716197243913529,1
0.513932307043382,149.17776632695362,6.0,0.47058823529411764,0.5294117647058824,0.477464829275686,1
1.4391169547822327,62.50751720629428,6.0,0.36363636363636365,0.6363636363636364,0.477464829275686,1
1.0647468372208284,103.91100435762377,12.0,0.10526315789473684,0.8947368421052632,0.954929658551372,0
0.3613211956749295,139.35037437300886,11.0,0.0,1.0,0.8753521870054244,0
1.1043125044003628,70.13758649953391,8.0,0.11392405063291139,0.8860759493670886,0.6366197723675814,0
1.087914403439431,108.60871939997762,13.0,0.0,1.0,1.0345071300973196,0
0.9355480785036173,88.89959773505075,16.0,0.0,1.0,1.2732395447351628,0
1.2414262199707855,142.80343674594602,8.0,0.175,0.825,0.6366197723675814,1
0.8962398235160903,82.64128553087305,10.0,0.0,1.0,0.7957747154594768,0
0.658824491583374,138.08724892756462,7.0,0.10526315789473684,0.8947368421052632,0.5570423008216338,0
1.3847656289431343,147.7154324344079,7.0,0.0,1.0,0.5570423008216338,0
1.0570160443578158,98.65981064230256,12.0,0.13157894736842105,0.868421052631579,0.954929658551372,1
1.3106632942211107,149.17608598916192,10.0,0.06,0.94,0.7957747154594768,0
1.152645768076261,95.52889571621435,11.0,0.0,1.0,0.8753521870054244,0
0.7109481214344006,82.42868158247511,10.0,0.0,1.0,0.7957747154594768,0
1.46260317142965,126.32506575767385,7.0,0.02631578947368421,0.9736842105263158,0.5570423008216338,0
0.45520852782390936,136.91143166957028,11.0,0.025,0.975,0.8753521870054244,0
1.180281135801632,123.14174859427115,6.0,0.04225352112676056,0.9577464788732394,0.477464829275686,0
0.7662375264573115,89.9847500840044,11.0,0.0,1.0,0.8753521870054244,0
0.5861572655933562,88.23484378689979,9.0,0.0,1.0,0.716197243913529,0
0.7736508888446466,80.71690681407512,14.0,0.0,1.0,1.1140846016432675,0
1.3143706763586556,84.25506506150077,17.0,0.0,1.0,1.3528170162811104,0
0.7279171971231556,107.11045693854238,8.0,0.0,1.0,0.6366197723675814,0
0.7685270409385245,88.57229753764042,17.0,0.0,1.0,1.3528170162811104,0
0.7278024166912233,114.8615427095135,10.0,0.0,1.0,0.7957747154594768,0
0.32796659087834534,59.64225035822848,8.0,0.0,1.0,0.6366197723675814,0
0.3897056251888945,94.03221320798251,12.0,0.02531645569620253,0.9746835443037974,0.954929658551372,0
1.0509281412393834,144.36915316041734,9.0,0.0,1.0,0.716197243913529,0
1.3575954061519862,88.43496748599235,16.0,0.0,1.0,1.2732395447351628,0
1.3919565598452337,124.91869268954694,14.0,0.02564102564102564,0.9743589743589743,1.1140846016432675,0
1.3231610852766496,114.30892621273127,12.0,0.02666666666666667,0.9733333333333334,0.954929658551372,0
0.35461159338997306,76.30109287801467,20.0,0.0,1.0,1.5915494309189535,0
0.9971092814452016,128.27321411478482,13.0,0.0,1.0,1.0345071300973196,0
0.3746688475703269,65.27689791382436,3.0,0.4375,0.5625,0.238732414637843,1
1.4344585030822017,107.217984329261,5.0,0.09333333333333334,0.9066666666666666,0.3978873577297384,0
1.076656176962046,123.67291553984995,9.0,0.1125,0.8875,0.716197243913529,0
0.9134835594935606,86.97808060859337,11.0,0.012658227848101266,0.9873417721518988,0.8753521870054244,0
1.2595936394438714,81.4290907658435,21.0,0.0,1.0,1.6711269024649011,0
1.0311259980812792,125.52105934427696,10.0,0.0,1.0,0.7957747154594768,0
1.2785990604937387,125.16249866142695,3.0,0.2857142857142857,0.7142857142857143,0.238732414637843,1
1.1278918827404052,71.40895107294988,9.0,0.0641025641025641,0.9358974358974359,0.716197243913529,0
0.4951323458274952,116.92926696124425,8.0,0.0125,0.9875,0.6366197723675814,0
0.30142639343933963,131.4746498165204,8.0,0.35443037974683544,0.6455696202531646,0.6366197723675814,1
1.1862222632421568,63.12152324906616,12.0,0.0,1.0,0.954929658551372,0
0.8453034494167784,98.89404021882125,9.0,0.05194805194805195,0.948051948051948,0.716197243913529,0
1.0713744143316815,113.44565674234768,9.0,0.15384615384615385,0.8461538461538461,0.716197243913529,1
1.176678152224157,140.33590020817093,11.0,0.012658227848101266,0.9873417721518988,0.8753521870054244,0
0.8436582748445529,98.2836530457065,7.0,0.041666666666666664,0.9583333333333334,0.5570423008216338,0
0.32134951018444663,91.89940896065069,16.0,0.0,1.0,1.2732395447351628,0
0.7451254877637791,103.158961020905,8.0,0.14102564102564102,0.8589743589743589,0.6366197723675814,1
0.8356891412989218,123.7134846749565,8.0,0.0,1.0,0.6366197723675814,0
0.9251114329759595,89.01556497795784,8.0,0.0,1.0,0.6366197723675814,0
1.0474077384358966,143.30371140512955,9.0,0.04054054054054054,0.9594594594594594,0.716197243913529,0
1.1217328537408349,107.20017516743786,10.0,0.0,1.0,0.7957747154594768,0
1.0307946118504203,137.00790421811467,10.0,0.0,1.0,0.7957747154594768,0
1.2598975624687592,153.19239404964927,6.0,0.16,0.84,0.477464829275686,1
0.8371783748577645,146.6688678892688,6.0,0.014925373134328358,0.9850746268656716,0.477464829275686,0
0.7430064714790255,88.15030733317943,11.0,0.012987012987012988,0.987012987012987,0.8753521870054244,0
1.0104986975332384,119.60178991702917,8.0,0.0375,0.9625,0.6366197723675814,0
1.3554044332437827,61.884523410646736,10.0,0.03333333333333333,0.9666666666666667,0.7957747154594768,0
1.384804591666439,89.48314143029025,16.0,0.0,1.0,1.2732395447351628,0
1.2517827192812578,101.39532317472069,9.0,0.0,1.0,0.716197243913529,0
0.6066377627680207,120.21682378015907,4.0,0.05128205128205128,0.9487179487179487,0.3183098861837907,0
1.4321404606617063,78.57537723558808,19.0,0.0,1.0,1.5119719593730057,0
1.0105434048715503,146.93237479726332,7.0,0.0,1.0,0.5570423008216338,0
0.32849520872085197,100.91470896090355,11.0,0.02564102564102564,0.9743589743589743,0.8753521870054244,0
0.7871481554525069,66.94882489444079,16.0,0.0,1.0,1.2732395447351628,0
1.3366208885267699,81.23952502027724,10.0,0.0,1.0,0.7957747154594768,0
0.644004354714405,80.43763514149904,13.0,0.0,1.0,1.0345071300973196,0
0.984890539697238,70.15052538596277,19.0,0.0,1.0,1.5119719593730057,0
0.6994695117202787,150.86275378672354,6.0,0.0,1.0,0.477464829275686,0
1.3746741209025324,70.68615847179765,12.0,0.20512820512820512,0.7948717948717948,0.954929658551372,1
1.2903235571368303,86.92803310844693,14.0,0.15,0.85,1.1140846016432675,1
0.3805659953247432,84.18959098688336,12.0,0.3055555555555556,0.6944444444444444,0.954929658551372,1
0.6013153394415429,85.5925178792562,17.0,0.0,1.0,1.3528170162811104,0
0.3863129051120018,148.73310870975556,6.0,0.09615384615384616,0.9038461538461539,0.477464829275686,0
0.9919866922274555,121.40111054750304,4.0,0.03896103896103896,0.961038961038961,0.3183098861837907,0
0.60929254286066,64.6373828733748,12.0,0.012987012987012988,0.987012987012987,0.954929658551372,0
1.4971787946970019,76.52420310508901,10.0,0.0,1.0,0.7957747154594768,0
0.7007373187566376,117.37768128209282,12.0,0.0,1.0,0.954929658551372,0
0.7559636107768153,120.26220986578046,12.0,0.0,1.0,0.954929658551372,0
1.4728333833754588,126.63427566520082,15.0,0.0,1.0,1.1936620731892151,0
0.9857706455651238,70.57054800215263,3.0,0.0,1.0,0.238732414637843,1
1.27202847815844,138.92503519137736,7.0,0.0,1.0,0.5570423008216338,0
0.9631585476334436,57.52682235447281,5.0,0.08163265306122448,0.9183673469387755,0.3978873577297384,0
0.8260354141318655,141.43329019472486,12.0,0.08974358974358974,0.9102564102564102,0.954929658551372,0
1.1919182940585697,115.08472467409773,19.0,0.0,1.0,1.5119719593730057,0
0.9631403261496435,68.90631514761354,7.0,0.0,1.0,0.5570423008216338,0
1.2052896992800648,111.12637002949037,17.0,0.0,1.0,1.3528170162811104,0
1.3586501081882547,121.73010603500121,16.0,0.012658227848101266,0.9873417721518988,1.2732395447351628,0
1.2676974723552212,60.314615151064054,7.0,0.16666666666666666,0.8333333333333334,0.5570423008216338,1
0.5122577611891973,133.5882627267067,15.0,0.0,1.0,1.1936620731892151,0
0.6882663292258643,153.64906287536596,2.0,0.0,1.0,0.15915494309189535,1
0.7910290016174911,104.92235751816882,11.0,0.0,1.0,0.8753521870054244,0
1.0859650718456177,109.04374162068254,11.0,0.0,1.0,0.8753521870054244,0
1.250641037222738,130.36461327156587,19.0,0.0,1.0,1.5119719593730057,0
1.2980989267459329,63.5524220202047,9.0,0.14102564102564102,0.8589743589743589,0.716197243913529,1
0.5775113949102234,103.19868010616825,13.0,0.037037037037037035,0.9629629629629629,1.0345071300973196,0
0.7098493004442173,130.3034900729151,11.0,0.0,1.0,0.8753521870054244,0
0.6448950465194305,66.39462327675567,8.0,0.05128205128205128,0.9487179487179487,0.6366197723675814,0
0.6662867058927177,139.67392347412238,5.0,0.7142857142857143,0.2857142857142857,0.3978873577297384,1
0.49010351979287736,134.0019423147672,15.0,0.012987012987012988,0.987012987012987,1.1936620731892151,0
1.2070432880454645,61.028972479502315,7.0,0.08860759493670886,0.9113924050632911,0.5570423008216338,0
0.8282456631233139,77.2904482721138,12.0,0.0,1.0,0.954929658551372,0
0.7926997495681946,66.37138685519987,9.0,0.12658227848101267,0.8734177215189873,0.716197243913529,1
1.2429658520936513,107.06887006076558,15.0,0.0,1.0,1.1936620731892151,0
0.6145779824605474,113.08633619271676,12.0,0.1282051282051282,0.8717948717948718,0.954929658551372,1
1.345673589260407,110.0119045855303,15.0,0.0,1.0,1.1936620731892151,0
0.883886880859078,65.43058823164426,7.0,0.07692307692307693,0.9230769230769231,0.5570423008216338,0
1.1866160910243517,62.50802941910643,5.0,0.0,1.0,0.3978873577297384,0
1.3570735290672986,132.87101804837098,9.0,0.0,1.0,0.716197243913529,0
0.9388523970353221,109.74502332045883,9.0,0.0,1.0,0.716197243913529,0
0.9310980004669577,100.27512992424091,8.0,0.4050632911392405,0.5949367088607594,0.6366197723675814,1
1.4874521221841985,82.7510009696876,9.0,0.038461538461538464,0.9615384615384616,0.716197243913529,0
0.5712663374397559,138.71926681463117,9.0,0.09090909090909091,0.9090909090909091,0.716197243913529,0
0.827811789972953,132.13088820724315,10.0,0.0,1.0,0.7957747154594768,0
0.5953387221021318,121.71493816110569,17.0,0.0,1.0,1.3528170162811104,0
0.3620409952389359,110.72487187776751,16.0,0.06329113924050633,0.9367088607594937,1.2732395447351628,0
1.2501171239309623,117.06222922885405,13.0,0.0,1.0,1.0345071300973196,0
0.49934898506476993,115.33568701700273,17.0,0.0,1.0,1.3528170162811104,0
0.7216332982821311,107.19835013292186,17.0,0.0,1.0,1.3528170162811104,0
0.9706215457020075,78.62046464849229,7.0,0.03278688524590164,0.9672131147540983,0.5570423008216338,0
0.3808252357743112,92.48039884597509,12.0,0.0,1.0,0.954929658551372,0
0.607693030539651,152.12033574123893,3.0,0.8135593220338984,0.1864406779661017,0.238732414637843,1
0.4374592616138478,149.42124408541858,7.0,0.22641509433962265,0.7735849056603774,0.5570423008216338,1
1.1027144715364263,112.58632268232391,7.0,0.0,1.0,0.5570423008216338,0
1.3722447141830414,104.17716850380229,16.0,0.0,1.0,1.2732395447351628,0
1.3606952526829121,121.12902525454659,14.0,0.0,1.0,1.1140846016432675,0
1.0184394995385733,155.2555280981163,2.0,0.11363636363636363,0.8863636363636364,0.15915494309189535,1
1.0162178134976096,74.15835779848173,6.0,0.44871794871794873,0.5512820512820513,0.477464829275686,1
0.6796477571657683,112.60677649585529,14.0,0.0379746835443038,0.9620253164556962,1.1140846016432675,0
0.7186035092816728,93.31635223557751,13.0,0.0,1.0,1.0345071300973196,0
0.7051183849324331,94.88636832245909,9.0,0.34615384615384615,0.6538461538461539,0.716197243913529,1
0.49276597709523107,97.64815534337639,15.0,0.0,1.0,1.1936620731892151,0
0.30708742690873897,133.16247624234734,10.0,0.14102564102564102,0.8589743589743589,0.7957747154594768,1
0.6075410075086255,143.52639205005437,8.0,0.0,1.0,0.6366197723675814,0
0.9393561090246569,81.67390110585339,12.0,0.10126582278481013,0.8987341772151899,0.954929658551372,0
1.4885122797109205,88.64940594055642,8.0,0.16455696202531644,0.8354430379746836,0.6366197723675814,1
1.2539718279767151,123.11796498705893,18.0,0.0,1.0,1.432394487827058,0
1.284949891488145,78.5453254933606,6.0,0.10126582278481013,0.8987341772151899,0.477464829275686,0
0.5219889007139149,97.19027812325501,9.0,0.0,1.0,0.716197243913529,0
1.3706497827487893,93.13554781082385,13.0,0.0,1.0,1.0345071300973196,0
0.5563564499912105,68.37042019701761,8.0,0.0,1.0,0.6366197723675814,0
0.6553210582028778,116.0724466524914,17.0,0.0,1.0,1.3528170162811104,0
1.1275857193627672,139.79457095628297,11.0,0.0,1.0,0.8753521870054244,0
0.48009873746231946,64.84610504078623,10.0,0.15789473684210525,0.8421052631578947,0.7957747154594768,1
1.0650713541646097,125.55076739316183,15.0,0.0,1.0,1.1936620731892151,0
1.3218479805362031,67.39523518488211,10.0,0.0,1.0,0.7957747154594768,0
0.4388024069223304,98.76235021309579,13.0,0.05128205128205128,0.9487179487179487,1.0345071300973196,0
0.7055907459980123,86.06819893448522,8.0,0.05,0.95,0.6366197723675814,0
0.5244658279132891,132.62600561543547,15.0,0.11688311688311688,0.8831168831168831,1.1936620731892151,0
0.6026639325301285,117.05416964179943,11.0,0.12987012987012986,0.8701298701298701,0.8753521870054244,1
0.6004974990263051,135.87705524988726,14.0,0.0,1.0,1.1140846016432675,0
0.3870936608064006,99.18861758389241,8.0,0.038461538461538464,0.9615384615384616,0.6366197723675814,0
1.2338599414055693,87.1241020553363,9.0,0.24358974358974358,0.7564102564102564,0.716197243913529,1
1.3537889306004187,126.41172052045894,18.0,0.0,1.0,1.432394487827058,0
1.1216654581122738,83.18607583004737,4.0,0.16666666666666666,0.8333333333333334,0.3183098861837907,1
0.3436397534054559,114.03900207074284,18.0,0.0,1.0,1.432394487827058,0
0.7308207639411123,122.79220054870991,18.0,0.0,1.0,1.432394487827058,0
0.3174705997038548,77.04333307891135,10.0,0.0,1.0,0.7957747154594768,0
0.672691454780099,124.28554963118872,16.0,0.0,1.0,1.2732395447351628,0
1.3081155842562906,127.45116357601529,13.0,0.08860759493670886,0.9113924050632911,1.0345071300973196,0
0.7219303063278365,102.67888384700713,13.0,0.0,1.0,1.0345071300973196,0
1.26219735075864,77.91347346470246,12.0,0.10126582278481013,0.8987341772151899,0.954929658551372,0
0.6653586574498636,137.3756409590024,8.0,0.0375,0.9625,0.6366197723675814,0
1.289399760132556,118.00126462950179,16.0,0.0,1.0,1.2732395447351628,0
1.3821316500722618,117.56929527089054,18.0,0.0,1.0,1.432394487827058,0
0.3243996057386621,91.04933088468218,14.0,0.012987012987012988,0.987012987012987,1.1140846016432675,0
1.3977212264279733,147.17792879897564,4.0,0.21666666666666667,0.7833333333333333,0.3183098861837907,1
0.9842579414148797,119.40343653379315,18.0,0.0,1.0,1.432394487827058,0
0.6221943205667461,104.71424894046338,16.0,0.0,1.0,1.2732395447351628,0
0.8385035666613964,126.82419031469333,15.0,0.0,1.0,1.1936620731892151,0
1.1746295298284102,98.23102762125559,7.0,0.19696969696969696,0.803030303030303,0.5570423008216338,1
0.7080843873421142,98.12407276429379,14.0,0.0,1.0,1.1140846016432675,0
1.4206473165813283,144.58817045531444,6.0,0.2894736842105263,0.7105263157894737,0.477464829275686,1
0.8208104249546953,119.81528557994115,11.0,0.19642857142857142,0.8035714285714286,0.8753521870054244,1
0.6129915283508772,96.79850698194271,14.0,0.0,1.0,1.1140846016432675,0
0.9358751676250275,108.17045471499202,16.0,0.0,1.0,1.2732395447351628,0
0.8418360005568002,114.70772789358979,13.0,0.0,1.0,1.0345071300973196,0
1.3688746545089878,69.14509663332406,5.0,0.019230769230769232,0.9807692307692307,0.3978873577297384,0
0.7892278100572583,62.766802746594664,6.0,0.0379746835443038,0.9620253164556962,0.477464829275686,0
0.9609531414387298,124.43672010582358,9.0,0.2125,0.7875,0.716197243913529,1
0.822339639745626,93.21965437919418,12.0,0.0,1.0,0.954929658551372,0
0.6460951342730743,118.18898414328984,12.0,0.0,1.0,0.954929658551372,0
0.47452896334343875,84.91593094404996,5.0,0.1875,0.8125,0.3978873577297384,1
1.1026396517956127,102.833304415815,6.0,0.1794871794871795,0.8205128205128205,0.477464829275686,1
0.4510498017827942,150.27202017752725,7.0,0.017543859649122806,0.9824561403508771,0.5570423008216338,0
0.3993990601588074,99.202470154163,13.0,0.05128205128205128,0.9487179487179487,1.0345071300973196,0
0.9461590604871357,149.2204937394527,9.0,0.0,1.0,0.716197243913529,0
1.4422645557785203,157.07421946457234,3.0,0.06896551724137931,0.9310344827586207,0.238732414637843,1
0.9148489250423775,117.65349822812296,9.0,0.04054054054054054,0.9594594594594594,0.716197243913529,0
0.9073121897170985,85.36200118458981,11.0,0.0,1.0,0.8753521870054244,0
0.8049732389886286,145.4022545747936,9.0,0.02631578947368421,0.9736842105263158,0.716197243913529,0
0.6656044990139004,130.08164571557947,15.0,0.0,1.0,1.1936620731892151,0
1.3894054516536993,59.94269281603059,5.0,0.0,1.0,0.3978873577297384,0
1.11961722220197,87.56784456951391,4.0,0.2,0.8,0.3183098861837907,1
1.2858810975305224,65.20998156437572,5.0,0.2191780821917808,0.7808219178082192,0.3978873577297384,1
1.379848621778609,71.57156120959378,10.0,0.1625,0.8375,0.7957747154594768,1
0.5236342050892282,68.01623564703257,6.0,0.12,0.88,0.477464829275686,1
